MAG,DECON_RAW_080613_8_PD_SG,DECON_RAW_080813_19_PD_SG,DECON_RAW_080813_7_MC_SG,DECON_RAW_080913_2_MC_SG,RAW_080613_5_PH_0SG,RAW_080913_8_1_PH_0SG
raw-080913-2_bin_137_modified,0,0,18.9863966442908,15.1960946980779,0.0133620073545983,0.00273907413926146
raw-080913-2_bin_138_modified,0,0,0,0.705222682704249,0,0
raw-080913-2_bin_152_modified,0,0,0,1.76583972378191,0,0
raw-080913-2_bin_15_modified,0,0,0,0.370330601756847,0,0
raw-080913-2_bin_18_modified,0.0372712238002445,0,0.000133601460677695,1.12205528645548,0,0.00105289535345845
raw-080913-2_bin_191_modified,31.6599651087958,9.30698155244779,7.76351561235697,41.5815916719197,0.0562298659488726,0.123599696545401
raw-080913-2_bin_20_modified,0.00608861074922956,3.75200037007087,0.0218841916166614,5.98117412343299,0,0
raw-080913-2_bin_21_modified,0.00246915042496565,0.013908399163913,0.000510463958051389,5.51898903229104,0,0
raw-080913-2_bin_22_modified,0.279102527438232,0,0,6.95075624651386,0.000860466435436223,0
raw-080913-2_bin_23_modified,0.327350412143962,0.0615882115296383,0.000807458898146488,0.909104142513249,0.00113865262288432,0
raw-080913-2_bin_26_modified,8.02678977109668,5.88601962271318,0.211582459467059,24.5970640250324,0.250903048620616,0.00699461530512382
raw-080913-2_bin_27_modified,0.014236001179881,0.0768780899985058,0.00121373040246033,3.71492681499197,0.000172644819228033,0
raw-080913-2_bin_30_modified,0,0,0,0.767376568449993,5.8892203464482e-05,0
raw-080913-2_bin_32_modified,0,0,0.0360401845953897,12.0040453768803,0,0
raw-080913-2_bin_33_modified,8.77759840045949,8.67412014882225,0.477489035121844,31.836218687336,0.00929570155159525,0.00371551497296561
raw-080913-2_bin_35_modified,0,0,0,0.699649439358519,0,0
raw-080913-2_bin_36_modified,0.0532390026550539,0.211306973734111,0.0265023275052534,19.6020856568415,4.07776696235279e-06,0
raw-080913-2_bin_37_modified,0,0,0,1.53806301716761,0,0
raw-080913-2_bin_38_modified,0.0275248765121312,0.00844872051650513,0,2.20842364123629,0,0
raw-080913-2_bin_3_modified,0,0.0154918189335143,0,8.24159819715273,0,0
raw-080913-2_bin_40_modified,0.117957191073483,0,0.000651371078938811,23.6623013856117,0.00481968828512164,0
raw-080913-2_bin_41_modified,0.0909201581955007,0,0.00754341230533363,42.4898702306747,1.66648838043938e-05,0
raw-080913-2_bin_42_modified,0.0209394381455069,0,0.00175156503557658,11.1914054246499,0.00016741052819566,0
raw-080913-2_bin_43_modified,2.32192165092811,0,0.727815775511616,4.79635765042612,0.0698687436229866,0.000531119888277637
raw-080913-2_bin_44_modified,0.00474785838066186,0,0,12.793474629671,0,0
raw-080913-2_bin_45_modified,0,0,0,8.02778127451117,0,0
raw-080913-2_bin_46_modified,4.7488104152569,1.85746672186882,0.0504425261024902,8.44755936469612,0.612104503337231,0.0125472268112543
raw-080913-2_bin_47_modified,0.101622534352799,0,0,2.55847076691421,0.00561167828538731,0
raw-080913-2_bin_49_modified,0,0,0.00777978474067414,3.31424134818722,0,0
raw-080913-2_bin_50_modified,1.37565524457835,0.806080356955983,0.0258476943150739,3.45066926218448,0.00216495061951398,0.000499438131671917
raw-080913-2_bin_51_modified,0,0,0,11.890262812535,0.000330060375375709,0
raw-080913-2_bin_52_modified,0.0933884570716111,0.0391585408397565,0.000247506171964592,20.1668484752927,0.000136297158829313,0
raw-080913-2_bin_54_modified,9.88691193273017,82.3490556100759,30.9139654587891,5.50916691687076,0.0323853124770699,0.00795482399618478
raw-080913-2_bin_57_modified,0,0,0,2.65523999388813,8.33201812632318e-05,0
raw-080913-2_bin_58_modified,0.0317728998066903,0,0,3.78965289106181,0.0012543818797513,0
raw-080913-2_bin_60_modified,0.065344998773438,0,0,22.0466296463157,0.000258751596004462,0
raw-080913-2_bin_61_modified,0.00508477678505175,0,0,1.96308865681742,3.67348370359925e-05,0
raw-080913-2_bin_63_modified,1.43492890710008,0.00723078109361873,6.09690399716037,14.5817111535182,0.00034943899232584,0
raw-080913-2_bin_64_modified,19.0152402192943,3.90303105146691,0.233194084391657,49.8818796085572,0.339214589523364,0.00189728364390547
raw-080913-2_bin_65_modified,0,0,0,1.30205867841878,0,0
raw-080913-2_bin_66_modified,0.105068543384775,0,0,2.68056705835499,0,0
raw-080913-2_bin_69_modified,0,0,0,0.987058585632697,7.39549014255149e-06,0
raw-080913-2_bin_6_modified,0,0,0.00266341012190506,0.847452481692847,0,0
raw-080913-2_bin_70_modified,0,0,0.154687917321602,1.07424053179818,3.65462785573446e-05,0
raw-080913-2_bin_71_modified,1.70433694273811,0,0,1.55858130145195,0.000218849865365658,0
raw-080913-2_bin_74_modified,0.634785697631533,0,0,6.36283442232568,2.13407541122465e-05,0
raw-080913-2_bin_75_modified,0,0,0,2.26339955152159,0.00417937971575382,0
raw-080913-2_bin_77_modified,2.48472081667014,0.00361931955062343,0.00121507829035976,7.29386377788761,0.000374376570741152,0
raw-080913-2_bin_78_modified,0,0,0,2.1926791117039,0,0
raw-080913-2_bin_80_modified,1.1261477894032,1.03577982695564,0.0264725479098355,4.08204685165677,0.0247938477219502,0.00304602407135025
raw-080913-2_bin_81_modified,7.58892847749304,2.16960675331146,0.113961042568661,246.59561993638,0.061505253016473,0.00203810980772307
raw-080913-2_bin_82_modified,0,0,0,9.21955176185329,0,0
raw-080913-2_bin_84_modified,0.0155416279333033,0,0.000202551596883872,5.58676140601643,0.00124694578999071,0
raw-080913-2_bin_85_modified,1.24098538499343,0.346142013440841,0.0114709631315632,3.92879079302244,0.0101062397078905,0
raw-080913-2_bin_86_modified,0.379304058983187,0.0013719262868202,0,3.39302509103122,0.00108340444513637,0
raw-080913-2_bin_88_modified,0,0,0,1.07552645190198,0,0
raw-080913-2_bin_89_modified,0,0,0,1.38533192633629,0,0
raw-080913-2_bin_90_modified,0,0,0,0.930100730040182,0.000139198962163677,0
raw-080913-2_bin_93_modified,1.49210818013055,0,0,0.992654666601436,0,0
raw-080913-2_bin_95_modified,0,0,0,1.02195021654994,0,0
raw-080913-2_bin_97_modified,0.0018744200160042,0,0.00586208477432847,2.11055937320664,0,0.00345208619933476
raw-080913-2_bin_99_modified,0.127552518115174,0.157055274611694,0.000160271200746903,27.2340203000876,0.000354007209631555,0
raw-080913-2_rerun_bin_100_modified,0.337209823194101,0,0.00542628217648498,7.1902579246378,0.00325732141211092,0
raw-080913-2_rerun_bin_103_modified,0.0181594110494761,0,0,2.1594426147637,0.000507629626128392,0
raw-080913-2_rerun_bin_105_modified,0,0,0,1.13085801913163,0,0
raw-080913-2_rerun_bin_111_modified,0,0,0,11.7651362446429,0.00548676526905064,0
raw-080913-2_rerun_bin_115_modified,0.186937538759195,0,0,4.26800464338763,0.000242612148860435,0
raw-080913-2_rerun_bin_17_modified,0.0578331157117606,0,0.0164582199802024,6.2350312305988,0.0015678365304126,0
raw-080913-2_rerun_bin_19_modified,6.07081023914939,2.20630191594874,0.133135327198116,34.3026445519664,0.490661638968001,0.00148995746502472
raw-080913-2_rerun_bin_25_modified,41.7911164921083,0.750118151778937,2.35016950219813,15.2553710297394,0.0034491409902581,0.000912997443900161
raw-080913-2_rerun_bin_29_modified,0.00126248017499702,0,0,15.3959292265633,0,0
raw-080913-2_rerun_bin_31_modified,33.8031585286454,467.263905162123,0.0509812002123988,15.141652099956,0.00249044313891236,0.0722690766190807
raw-080913-2_rerun_bin_34_modified,0,0,0.0709757517360873,4.8452962046453,0.000274925177805715,0.00023498687691527
raw-080913-2_rerun_bin_39_modified,0.232501853147274,0.00529224747877092,0.00552747029847088,27.1762013059195,0.000497653832436276,0
raw-080913-2_rerun_bin_52_modified,0,0,0,9.10118272329845,0,0
raw-080913-2_rerun_bin_54_modified,0,0,0,1.05434143344927,0,0
raw-080913-2_rerun_bin_55_modified,0.0477581678338147,0,0,11.0178895124184,0.00644305851723008,0
raw-080913-2_rerun_bin_56_modified,0.00562926591736917,0.196803128787412,0.281484171823102,3.75960051927371,0.000334438986854,0.000796868607105297
raw-080913-2_rerun_bin_59_modified,0.106026052174538,0.0166534077493977,0.00178096747909381,16.0262861388022,0.00245104674218507,0
raw-080913-2_rerun_bin_5_modified,0,0,0.0972484495237323,4.73648059684686,0.00108784422664512,0
raw-080913-2_rerun_bin_64_modified,0,0,0,5.57407721558962,0,0
raw-080913-2_rerun_bin_71_modified,0.209601996971616,0,0,2.1055574991627,0.00728282933135968,0
raw-080913-2_rerun_bin_72_modified,0.00536536398291564,0.173287972884843,0.00155933784592621,4.36129038724546,0.000370132302900883,0
raw-080913-2_rerun_bin_75_modified,0,0,0,4.23347162064581,0,0
raw-080913-2_rerun_bin_77_modified,0.364981035777486,0.566386937545644,0,4.7953552698852,0.000287942386666267,0
raw-080913-2_rerun_bin_79_modified,1.98235021469044,0.17351343432238,0.00145219156047906,6.75519404737766,0.000488852761792912,0
raw-080913-2_rerun_bin_86_modified,0.0465896961790809,0,0,30.8347500776783,0,0
raw-080913-2_rerun_bin_8_modified,0,0,9.44616975693791e-05,0.626785113103145,0,0
raw-080913-2_rerun_bin_92_modified,1.32251578153141,0.143735859324245,0,14.476147523114,0.00142256995975005,0
raw-080913-2_rerun_bin_94_modified,1.14837728618955,4.72232372564849,9.03754844513358,27.6974109075033,0.0122400579309206,0.0569236158432352
raw-080913-8-1-ph_bin_13_modified,0.761731831903572,0,0.0341073133323418,0.750695451764719,0.00546173181318533,13.8923149576422
raw-080913-8-1-ph_bin_15_modified,0.139073981438699,0,0,0,0,3.09013559699901
raw-080913-8-1-ph_bin_16_modified,3.06263947349119,0.30557593955603,0.816952796527036,0.00701255730549447,0.0160275400521651,9.69162580151013
raw-080913-8-1-ph_bin_17_modified,42.2670330708244,88.2110319244442,0.00245194861408849,0.00243734598820143,3.47377601258568,3.35291229348428
raw-080913-8-1-ph_bin_20_modified,0,0,0,0,0,11.8719892542004
raw-080913-8-1-ph_bin_21_modified,1.41856553594567,0,0,0.00571090226342953,0,2.26641367566869
raw-080913-8-1-ph_bin_22_modified,0.176656700074952,0,0,0.000276292152884122,0,1.78949712314789
raw-080913-8-1-ph_bin_23_modified,0.0528394913966526,0,0,0,0,2.80036666302776
raw-080913-8-1-ph_bin_26_modified,48.6400488790674,361.91785515769,0,0,4.85478057135378,5.61985534701694
raw-080913-8-1-ph_bin_28_modified,0.0794213633330405,0,0,0.000126966796600416,0,3.23734261620344
raw-080913-8-1-ph_bin_29_modified,1.56419444003899,0.360896137916052,1.95982940186405,14.3416855263035,0.0962546062253249,0.973574716642254
raw-080913-8-1-ph_bin_31_modified,0,0,0,0,0,1.37604139951774
raw-080913-8-1-ph_bin_33_modified,0.378097210736377,0.0910348237921063,0.0271294195509378,0.000809476662825832,0,8.78265830001584
raw-080913-8-1-ph_bin_38_modified,0,0,0,0,0,3.04288329816078
raw-080913-8-1-ph_bin_39_modified,0,0,0,0,0,5.19878762896386
raw-080913-8-1-ph_bin_3_modified,0.0465001023810056,0,0,0.0003734522089519,0,1.22804040561763
raw-080913-8-1-ph_bin_40_modified,6.87371551142311,4.5682562344503,0.00111038754355991,0.00640285391578935,0.00243883486616385,2.43341425543219
raw-080913-8-1-ph_bin_43_modified,3.86818237502321,0,0,0.00231564744724906,0,5.9588286240425
raw-080913-8-1-ph_bin_44_modified,0,0,0,0,0,2.8930832864101
raw-080913-8-1-ph_bin_45_modified,0,0,0,0,0,2.92048444776739
raw-080913-8-1-ph_bin_47_modified,1.5963897655864,0.229085676088295,0,0,1.32255320242857,5.88630249790014
raw-080913-8-1-ph_bin_48_modified,0.0226482894302778,0,0,0.000489447121549255,191.300548282589,5.87817097346662
raw-080913-8-1-ph_bin_50_modified,0,0,0,0,0,1.28231420369557
raw-080913-8-1-ph_bin_55_modified,0.223901632180266,0.00344969862223791,0.00459034560504106,0.000566862497970078,6.02244294016284e-07,1.89497949944828
raw-080913-8-1-ph_bin_57_modified,1.4695194349669,0.14441770305987,0,0,57.0936377219634,16.1426818834783
raw-080913-8-1-ph_bin_5_modified,0.109561298913495,0,0,0,0,1.57814941756363
raw-080913-8-1-ph_bin_60_modified,0,0,0,0,0.589715014352441,19.6644041951998
raw-080913-8-1-ph_bin_63_modified,0,0,0,0.0356535885304343,0,4.58566128042756
raw-080913-8-1-ph_bin_64_modified,1.21165176526272,0.665827180870877,0.360084887759538,0.283685779670419,255.326690592396,14.8097311831533
raw-080913-8-1-ph_bin_65_modified,0,0,0,0,0,1.7682538661728
raw-080913-8-1-ph_bin_66_modified,0,0,0,0,0,3.93300693117471
raw-080913-8-1-ph_bin_67_modified,0,0,0,0,0,10.0455184468721
raw-080913-8-1-ph_bin_6_modified,0.246610905625224,0,0,0.000136202416452062,0,26.6904795960188
raw-080913-8-1-ph_bin_77_modified,0,0,0,0,0,7.05217229851314
raw-080913-8-1-ph_bin_7_modified,0.235188954496917,0,0,0.000215825907311789,0,3.14508895385849
raw-080913-8-1-ph_bin_8_modified,0,0,0,0,0,5.28946855955067
raw-080913-8-1-ph_bin_9_modified,0.705799518453865,0,0,0.00106830555929222,0,4.86294007244424
raw-080913-8-1-ph_rerun_bin_12_modified,9.63012086329077,0.0294259468953733,0.00168189669602262,0,0.202175578838503,3.11596385761864
raw-080913-8-1-ph_rerun_bin_13_modified,5.80652707807318,0.202240964107066,0.0497627477912745,0.00393299230326542,0,26.806820145274
raw-080913-8-1-ph_rerun_bin_17_modified,0.00530173283386803,0,0.00116566478967652,0,8.77321687283098,23.9255962640491
raw-080913-8-1-ph_rerun_bin_19_modified,5.77951923818769,0.872891794554473,0,0.000101176857577859,0.347163518262707,4.13789870391095
raw-080913-8-1-ph_rerun_bin_1_modified,6.09860920335091,3.18399422313567,0.0401367485219986,9.06724627420166,0.00763885491301056,0.72601365112317
raw-080913-8-1-ph_rerun_bin_20_modified,1.48751484357861,0.522893016303742,23.2328792914906,16.7641151756199,0.0385139364312101,4.07741884143959
raw-080913-8-1-ph_rerun_bin_24_modified,0.793824016243097,0.0691184532080853,0.00249267485960157,0.00686650296816055,0.0265042942633556,3.07888264211037
raw-080913-8-1-ph_rerun_bin_25_modified,60.8679764066837,1.15565262497576,0.169646100389027,0.17818796772111,1.09382466521963,1.25037089640948
raw-080913-8-1-ph_rerun_bin_26_modified,1.17033272489781,0.913724873494478,0.065813927544978,0.0865239244197208,0.0371739228271761,1.70236661843297
raw-080913-8-1-ph_rerun_bin_31_modified,0.00161475323604232,0,0,0.000175365713908966,0,9.46154662387077
raw-080913-8-1-ph_rerun_bin_32_modified,13.7312094938277,24.9251728829973,274.24507641068,328.973232602581,0.0472610272512814,2.45740088024315
raw-080913-8-1-ph_rerun_bin_34_modified,0.0378846114458725,0,0,0,0,6.52038440595484
raw-080913-8-1-ph_rerun_bin_36_modified,0,0,0,0,0,6.01043238063904
raw-080913-8-1-ph_rerun_bin_37_modified,0,0,0,0,0,8.97534184480008
raw-080913-8-1-ph_rerun_bin_39_modified,0.137516091980175,0,0,0,0,3.6318980543293
raw-080913-8-1-ph_rerun_bin_40_modified,0.0133785844798598,0,0.00077148203505183,0,0,3.63032537262491
raw-080913-8-1-ph_rerun_bin_41_modified,0,0,0,0,0,4.67225982556348
raw-080913-8-1-ph_rerun_bin_45_modified,0,0,0,0,0,4.54093414654864
raw-080913-8-1-ph_rerun_bin_49_modified,31.8127208148686,5.93896501232361,0.227703913204381,0.161589706952643,5.45432439734015,12.7508867292945
raw-080913-8-1-ph_rerun_bin_4_modified,0,0,0,0,0,6.85299703322862
raw-080913-8-1-ph_rerun_bin_52_modified,0.0279149293348173,0,0,3.25104236425415e-05,0,9.66284116713265
raw-080913-8-1-ph_rerun_bin_53_modified,23.0941084731572,14.8685265210238,50.7056527565139,39.0675543701081,1.77219672102972,2.06223894143399
raw-080913-8-1-ph_rerun_bin_55_modified,0,0,0,0,0,3.88828895615796
raw-080913-8-1-ph_rerun_bin_57_modified,0.227739652304444,0,0.0068243811770817,0.00216422738962463,5.80623244261285e-05,17.6040786320771
raw-080913-8-1-ph_rerun_bin_60_modified,0.616393325008798,0,0.155904304256572,5.28508437465168,0.0467352493804061,7.36907159848157
raw-080913-8-1-ph_rerun_bin_61_modified,0,0,0.00663409886351445,0.0100249196319668,1004.95917057491,1647.63862373684
raw-080913-8-1-ph_rerun_bin_63_modified,0.553855986249086,0,0.186159259854279,0.0310944128666215,14.8542322243766,21.2353554039515
raw-080913-8-1-ph_rerun_bin_70_modified,0.0530566498747695,0,0.00361502579482221,0.00262874924228126,0,4.87600184315938
raw-080913-8-1-ph_rerun_bin_71_modified,0,0,0.0311307618457884,0.112765557390059,157.210350527564,57.8608940634109
raw-080913-8-1-ph_rerun_bin_72_modified,8.35158013131113,0,0.0672448327917717,0.0166953854310677,57.3747827497187,6.32540170241694
