MAG,clean_MAG,contig
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1259745
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_567425
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2558828
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2431815
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1976671
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3110498
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1822115
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2397134
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_760599
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1982666
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1207843
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_5994
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1108821
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2309536
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_727108
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3030174
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2847930
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_559531
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2816560
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1108652
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_706140
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_896867
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2279054
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1592182
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3077422
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2432099
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2401818
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_540957
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1533399
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1419724
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2396462
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_486525
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1878434
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3352981
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1838729
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1690547
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1951826
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3116243
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2856313
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_534234
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_396758
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2962486
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2400628
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1572923
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_109843
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3314202
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2639559
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1673470
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3074258
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1155197
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2207327
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_503835
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1362527
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_600871
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_685510
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3267179
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1401922
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_668001
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1863750
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1768915
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2807403
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_989535
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_691508
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_771484
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_452608
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2983546
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2768666
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1314045
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2869703
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3100228
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1843571
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_877511
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2507811
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2305053
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_736600
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1329313
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_914626
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1932002
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2298363
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2669369
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1407248
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_809207
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2337572
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2543992
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2236942
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2314195
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2056297
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_324569
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2696631
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1647695
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1863842
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3262170
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2923460
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1310769
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2634188
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1623171
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2297507
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2361507
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2097663
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3276294
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1471901
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2243566
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3260086
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_671382
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2832008
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1882921
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2004491
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_296290
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1261437
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1408687
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1791712
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1587147
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2073934
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2627467
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1102728
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_555397
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1155008
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3097188
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_42983
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1483368
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1409416
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1808363
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1376432
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2030324
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3166326
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2634648
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2681571
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2852435
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_472604
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1784188
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2908438
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2015632
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_691224
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2024400
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3271430
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_737392
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2634058
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2680060
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3016926
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2510703
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1489714
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1643745
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2150760
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1410485
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1755039
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1344441
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_963847
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2092072
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2857674
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2801689
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_882484
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_720770
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2391415
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_69198
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1727372
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3041779
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1134261
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_576990
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1694520
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_441119
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2995747
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_28393
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2762563
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2946633
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_3371462
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_536521
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2065539
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_961092
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_1050566
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2482995
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_77042
raw-080913-2_rerun_bin_100_modified,MAG_144,raw-080913-2_rerun_bin_100_k141_2684524
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1470998
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1788581
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_259470
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2231376
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2644938
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2616763
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2549748
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1446139
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2993422
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1231293
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1620048
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3037990
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3025442
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1123168
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2683815
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_289909
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2662091
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1557693
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_728188
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3046897
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_259878
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3111886
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2345874
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1650163
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_969664
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1975615
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2688229
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2881331
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_699507
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1967368
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_52897
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_71563
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2643236
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1526135
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2770131
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_218774
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1529432
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3228648
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3408516
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_769464
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_773226
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2763547
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1584929
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2299454
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_298750
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_219584
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2721232
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_693777
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3050760
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_219460
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_788772
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1805332
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2435966
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2539057
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1546774
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_653300
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2485268
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2386712
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2731027
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2824964
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1808814
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2900086
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2933123
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2612833
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_847870
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_50297
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_783387
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_21099
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2261362
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1327179
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1864153
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3063700
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2272854
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_841301
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_784537
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2719266
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2708212
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3446197
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_639472
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_216441
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3000712
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3032164
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2206418
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1690555
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1250270
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2665230
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3144021
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_552880
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2577316
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1791283
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_266971
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2496921
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2536750
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1450098
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3151084
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_838427
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_330732
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_64789
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_3228338
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_471260
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2152433
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1534418
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1815144
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2170677
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2915430
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_1778033
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_382157
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_822378
raw-080913-2_rerun_bin_103_modified,MAG_145,raw-080913-2_rerun_bin_103_k141_2895454
